name;id;sp_attack;sp_defense;speed;ability
Ninetales2;671;81;100;109;Flash Fire
Jigglypuff2;672;45;25;20;Cute Charm
Wigglytuff2;673;85;50;45;Cute Charm
Zubat2;674;30;40;55;Inner Focus
Golbat2;675;65;75;90;Inner Focus
Oddish2;676;75;65;30;Chlorophyll
Gloom2;677;85;75;40;Chlorophyll
Vileplume2;678;110;90;50;Chlorophyll
Paras2;679;45;55;25;Effect Spore
Parasect2;680;60;80;30;Effect Spore
Venonat2;681;40;55;45;Compoundeyes
Venomoth2;682;90;75;90;Shield Dust
Diglett2;683;35;45;90;Sand Veil
Dugtrio2;684;50;70;110;Sand Veil
Meowth2;685;50;40;90;Pickup
Persian2;686;75;65;115;Limber
Psyduck2;687;65;50;55;Damp
Golduck2;688;95;80;85;Damp
Mankey2;689;35;45;70;Vital Spirit
Primeape2;690;60;70;95;Vital Spirit
Growlithe2;691;70;50;60;Intimidate
Arcanine2;692;100;80;95;Intimidate
Poliwag2;693;40;40;90;Water Absorb
Poliwhirl2;694;50;50;90;Water Absorb
Poliwrath2;695;70;90;70;Water Absorb
Abra2;696;105;55;90;Synchronize
Kadabra2;697;120;70;105;Synchronize
Alakazam2;698;175;105;150;Synchronize
Machop2;699;35;35;35;Guts
Machoke2;700;50;60;45;Guts
Machamp2;701;65;85;55;Guts
Bellsprout2;702;70;30;40;Chlorophyll
Weepinbell2;703;85;45;55;Chlorophyll
Victreebel2;704;100;70;70;Chlorophyll
Tentacool2;705;50;100;70;Clear Body
Tentacruel2;706;80;120;100;Clear Body
Geodude2;707;30;30;20;Rock Head
Graveler2;708;45;45;35;Rock Head
Golem2;709;55;65;45;Rock Head
Ponyta2;710;65;65;90;Run Away
Rapidash2;711;80;80;105;Run Away
Slowpoke2;712;40;40;15;Oblivious
Slowbro2;713;130;80;30;Oblivious
Magnemite2;714;95;55;45;Magnet Pull
Magneton2;715;120;70;70;Magnet Pull
Farfetch'd2;716;58;62;60;Keen Eye
Doduo2;717;35;35;75;Run Away
Dodrio2;718;60;60;110;Run Away
Seel2;719;45;70;45;Thick Fat
Dewgong2;720;70;95;70;Thick Fat
Grimer2;721;40;50;25;Stench
Muk2;722;65;100;50;Stench
Shellder2;723;45;25;40;Shell Armor
Cloyster2;724;85;45;70;Shell Armor
Gastly2;725;100;35;80;Levitate
Haunter2;726;115;55;95;Levitate
Gengar2;727;170;95;130;Cursed Body
Onix2;728;30;45;70;Rock Head
Drowzee2;729;43;90;42;Insomnia
Hypno2;730;73;115;67;Insomnia
Krabby2;731;25;25;50;Hyper Cutter
Kingler2;732;50;50;75;Hyper Cutter
Voltorb2;733;55;55;100;Soundproof
Electrode2;734;80;80;150;Soundproof
Exeggcute2;735;60;45;40;Chlorophyll
Exeggutor2;736;125;75;45;Chlorophyll
Cubone2;737;40;50;35;Rock Head
Marowak2;738;50;80;45;Rock Head
Hitmonlee2;739;35;110;87;Limber
Hitmonchan2;740;35;110;76;Keen Eye
Lickitung2;741;60;75;30;Own Tempo
Koffing2;742;60;45;35;Levitate
Weezing2;743;85;70;60;Levitate
Rhyhorn2;744;30;30;25;Lightningrod
Rhydon2;745;45;45;40;Lightningrod
Chansey2;746;35;105;50;Natural Cure
Tangela2;747;100;40;60;Chlorophyll
Kangaskhan2;748;60;100;100;Early Bird
Horsea2;749;70;25;60;Swift Swim
Seadra2;750;95;45;85;Poison Point
Goldeen2;751;35;50;63;Swift Swim
Seaking2;752;65;80;68;Swift Swim
Staryu2;753;70;55;85;Illuminate
Starmie2;754;100;85;115;Illuminate
Mr. Mime2;755;100;120;90;Soundproof
Scyther2;756;55;80;105;Swarm
Jynx2;757;115;95;95;Oblivious
Electabuzz2;758;95;85;105;Static
Magmar2;759;100;85;93;Flame Body
Pinsir2;760;65;90;105;Hyper Cutter
Tauros2;761;40;70;110;Intimidate
Magikarp2;762;15;20;80;Swift Swim
Gyarados2;763;70;130;81;Intimidate
Lapras2;764;85;95;60;Water Absorb
Ditto2;765;48;48;48;Limber
Eevee2;766;45;65;55;Run Away
Vaporeon2;767;110;95;65;Water Absorb
Jolteon2;768;110;95;130;Volt Absorb
Flareon2;769;95;110;65;Flash Fire
Porygon2;770;85;75;40;Trace
Omanyte2;771;90;55;35;Swift Swim
Omastar2;772;115;70;55;Swift Swim
Kabuto2;773;55;45;55;Swift Swim
Kabutops2;774;65;70;80;Swift Swim
Aerodactyl2;775;70;95;150;Rock Head
Snorlax2;776;65;110;30;Immunity
Articuno2;777;95;125;85;Pressure
Zapdos2;778;125;90;100;Pressure
Moltres2;779;125;85;90;Pressure
Dratini2;780;50;50;50;Shed Skin
Dragonair2;781;70;70;70;Shed Skin
Dragonite2;782;100;100;80;Inner Focus
Mewtwo2;783;194;120;140;Pressure
Mew2;784;100;100;100;Synchronize
Chikorita2;785;49;65;45;Overgrow
Bayleef2;786;63;80;60;Overgrow
Meganium2;787;83;100;80;Overgrow
Cyndaquil2;788;60;50;65;Blaze
Quilava2;789;80;65;80;Blaze
Typhlosion2;790;109;85;100;Blaze
Totodile2;791;44;48;43;Torrent
Croconaw2;792;59;63;58;Torrent
Feraligatr2;793;79;83;78;Torrent
Sentret2;794;35;45;20;Run Away
Furret2;795;45;55;90;Run Away
Hoothoot2;796;36;56;50;Insomnia
Noctowl2;797;86;96;70;Insomnia
Ledyba2;798;40;80;55;Swarm
Ledian2;799;55;110;85;Swarm
Spinarak2;800;40;40;30;Swarm
Ariados2;801;60;70;40;Swarm
Crobat2;802;70;80;130;Inner Focus
Chinchou2;803;56;56;67;Volt Absorb
Lanturn2;804;76;76;67;Volt Absorb
Pichu2;805;35;35;60;Static
Cleffa2;806;45;55;15;Cute Charm
Igglybuff2;807;40;20;15;Cute Charm
Togepi2;808;40;65;20;Hustle
Togetic2;809;80;105;40;Hustle
Natu2;810;70;45;70;Synchronize
Xatu2;811;95;70;95;Synchronize
Mareep2;812;65;45;35;Static
Flaaffy2;813;80;60;45;Static
Ampharos2;814;165;110;45;Static
Bellossom2;815;90;100;50;Chlorophyll
Marill2;816;20;50;40;Thick Fat
Azumarill2;817;60;80;50;Thick Fat
Sudowoodo2;818;30;65;30;Sturdy
Politoed2;819;90;100;70;Water Absorb
Hoppip2;820;35;55;50;Chlorophyll
Skiploom2;821;45;65;80;Chlorophyll
Jumpluff2;822;55;95;110;Chlorophyll
Aipom2;823;40;55;85;Run Away
Sunkern2;824;30;30;30;Chlorophyll
Sunflora2;825;105;85;30;Chlorophyll
Yanma2;826;75;45;95;Speed Boost
Wooper2;827;25;25;15;Damp
Quagsire2;828;65;65;35;Damp
Espeon2;829;130;95;110;Synchronize
Umbreon2;830;60;130;65;Synchronize
Murkrow2;831;85;42;91;Insomnia
Slowking2;832;100;110;30;Oblivious
Misdreavus2;833;85;85;85;Levitate
Unown2;834;72;48;48;Levitate
Wobbuffet2;835;33;58;33;Shadow Tag
Girafarig2;836;90;65;85;Inner Focus
Pineco2;837;35;35;15;Sturdy
Forretress2;838;60;60;40;Sturdy
Dunsparce2;839;65;65;45;Serene Grace
Gligar2;840;35;65;85;Hyper Cutter
Steelix2;841;55;95;30;Rock Head
Snubbull2;842;40;40;30;Intimidate
Granbull2;843;60;60;45;Intimidate
Qwilfish2;844;55;55;85;Poison Point
Scizor2;845;65;100;75;Swarm
Shuckle2;846;10;230;5;Sturdy
Heracross2;847;40;105;75;Swarm
Sneasel2;848;35;75;115;Inner Focus
Teddiursa2;849;50;50;40;Pickup
Ursaring2;850;75;75;55;Guts
Slugma2;851;70;40;20;Magma Armor
Magcargo2;852;90;80;30;Magma Armor
Swinub2;853;30;30;50;Oblivious
Piloswine2;854;60;60;50;Oblivious
Corsola2;855;65;95;35;Hustle
Remoraid2;856;65;35;65;Hustle
Octillery2;857;105;75;45;Suction Cups
Delibird2;858;65;45;75;Vital Spirit
Mantine2;859;80;140;70;Swift Swim
Skarmory2;860;40;70;70;Keen Eye
Houndour2;861;80;50;65;Early Bird
Houndoom2;862;140;90;115;Early Bird
Kingdra2;863;95;95;85;Swift Swim
Phanpy2;864;40;40;40;Pickup
Donphan2;865;60;60;50;Sturdy
Stantler2;866;85;65;85;Intimidate
Smeargle2;867;20;45;75;Own Tempo
Tyrogue2;868;35;35;35;Guts
Hitmontop2;869;35;110;70;Intimidate
Smoochum2;870;85;65;65;Oblivious
Elekid2;871;65;55;95;Static
Magby2;872;70;55;83;Flame Body
Miltank2;873;40;70;100;Thick Fat
Blissey2;874;75;135;55;Natural Cure
Raikou2;875;115;100;115;Pressure
Entei2;876;90;75;100;Pressure
Suicune2;877;90;115;85;Pressure
Larvitar2;878;45;50;41;Guts
Pupitar2;879;65;70;51;Shed Skin
Tyranitar2;880;95;120;71;Sand Stream
Lugia2;881;90;154;110;Pressure
Ho-Oh2;882;110;154;90;Pressure
Celebi2;883;100;100;100;Natural Cure
Treecko2;884;65;55;70;Overgrow
Grovyle2;885;85;65;95;Overgrow
Sceptile2;886;145;85;145;Overgrow
Torchic2;887;70;50;45;Blaze
Combusken2;888;85;60;55;Blaze
Blaziken2;889;130;80;100;Blaze
Mudkip2;890;50;50;40;Torrent
Marshtomp2;891;60;70;50;Torrent
Swampert2;892;95;110;70;Torrent
Poochyena2;893;30;30;35;Run Away
Mightyena2;894;60;60;70;Intimidate
Zigzagoon2;895;30;41;60;Pickup
Linoone2;896;50;61;100;Pickup
Wurmple2;897;20;30;20;Shield Dust
Silcoon2;898;25;25;15;Shed Skin
Beautifly2;899;100;50;65;Swarm
Cascoon2;900;25;25;15;Shed Skin
Dustox2;901;50;90;65;Shield Dust
Lotad2;902;40;50;30;Swift Swim
Lombre2;903;60;70;50;Swift Swim
Ludicolo2;904;90;100;70;Swift Swim
Seedot2;905;30;30;30;Chlorophyll
Nuzleaf2;906;60;40;60;Chlorophyll
Shiftry2;907;90;60;80;Chlorophyll
Taillow2;908;30;30;85;Guts
Swellow2;909;75;50;125;Guts
Wingull2;910;55;30;85;Keen Eye
Pelipper2;911;95;70;65;Keen Eye
Ralts2;912;45;35;40;Synchronize
Kirlia2;913;65;55;50;Synchronize
Gardevoir2;914;165;135;100;Synchronize
Surskit2;915;50;52;65;Swift Swim
Masquerain2;916;100;82;80;Intimidate
Shroomish2;917;40;60;35;Effect Spore
Breloom2;918;60;60;70;Effect Spore
Slakoth2;919;35;35;30;Truant
Vigoroth2;920;55;55;90;Vital Spirit
Slaking2;921;95;65;100;Truant
Nincada2;922;30;30;40;Compoundeyes
Ninjask2;923;50;50;160;Speed Boost
Shedinja2;924;30;30;40;Wonder Guard
Whismur2;925;51;23;28;Soundproof
Loudred2;926;71;43;48;Soundproof
Exploud2;927;91;73;68;Soundproof
Makuhita2;928;20;30;25;Thick Fat
Hariyama2;929;40;60;50;Thick Fat
Azurill2;930;20;40;20;Thick Fat
Nosepass2;931;45;90;30;Sturdy
Skitty2;932;35;35;50;Cute Charm
Delcatty2;933;55;55;90;Cute Charm
Sableye2;934;85;115;20;Keen Eye
Mawile2;935;55;95;50;Hyper Cutter
Aron2;936;40;40;30;Sturdy
Lairon2;937;50;50;40;Sturdy
Aggron2;938;60;80;50;Sturdy
Meditite2;939;40;55;60;Pure Power
Medicham2;940;80;85;100;Pure Power
Electrike2;941;65;40;65;Static
Manectric2;942;135;80;135;Static
Plusle2;943;85;75;95;Plus
Minun2;944;75;85;95;Minus
Volbeat2;945;47;85;85;Illuminate
Illumise2;946;73;85;85;Oblivious
Roselia2;947;100;80;65;Natural Cure
Gulpin2;948;43;53;40;Liquid Ooze
Swalot2;949;73;83;55;Liquid Ooze
Carvanha2;950;65;20;65;Rough Skin
Sharpedo2;951;110;65;105;Rough Skin
Wailmer2;952;70;35;60;Water Veil
Wailord2;953;90;45;60;Water Veil
Numel2;954;65;45;35;Oblivious
Camerupt2;955;145;105;20;Magma Armor
Torkoal2;956;85;70;20;White Smoke
Spoink2;957;70;80;60;Thick Fat
Grumpig2;958;90;110;80;Thick Fat
Spinda2;959;60;60;60;Own Tempo
Trapinch2;960;45;45;10;Hyper Cutter
Vibrava2;961;50;50;70;Levitate
Flygon2;962;80;80;100;Levitate
Cacnea2;963;85;40;35;Sand Veil
Cacturne2;964;115;60;55;Sand Veil
Swablu2;965;40;75;50;Natural Cure
Altaria2;966;110;105;80;Natural Cure
Zangoose2;967;60;60;90;Immunity
Seviper2;968;100;60;65;Shed Skin
Lunatone2;969;95;85;70;Levitate
Solrock2;970;55;65;70;Levitate
Barboach2;971;46;41;60;Oblivious
Whiscash2;972;76;71;60;Oblivious
Corphish2;973;50;35;35;Hyper Cutter
Crawdaunt2;974;90;55;55;Hyper Cutter
Baltoy2;975;40;70;55;Levitate
Claydol2;976;70;120;75;Levitate
Lileep2;977;61;87;23;Suction Cups
Cradily2;978;81;107;43;Suction Cups
Anorith2;979;40;50;75;Battle Armor
Armaldo2;980;70;80;45;Battle Armor
Feebas2;981;10;55;80;Swift Swim
Milotic2;982;100;125;81;Marvel Scale
Castform2;983;70;70;70;Forecast
Kecleon2;984;60;120;40;Color Change
Shuppet2;985;63;33;45;Insomnia
Banette2;986;93;83;75;Insomnia
Duskull2;987;30;90;25;Levitate
Dusclops2;988;60;130;25;Pressure
Tropius2;989;72;87;51;Chlorophyll
Chimecho2;990;95;90;65;Levitate
Absol2;991;115;60;115;Pressure
Wynaut2;992;23;48;23;Shadow Tag
Snorunt2;993;50;50;50;Inner Focus
Glalie2;994;120;80;100;Inner Focus
Spheal2;995;55;50;25;Thick Fat
Sealeo2;996;75;70;45;Thick Fat
Walrein2;997;95;90;65;Thick Fat
Clamperl2;998;74;55;32;Shell Armor
Huntail2;999;94;75;52;Swift Swim
Gorebyss2;1000;114;75;52;Swift Swim
Relicanth2;1001;45;65;55;Swift Swim
Luvdisc2;1002;40;65;97;Swift Swim
Bagon2;1003;40;30;50;Rock Head
Shelgon2;1004;60;50;50;Rock Head
Salamence2;1005;120;90;120;Intimidate
Beldum2;1006;35;60;30;Clear Body
Metang2;1007;55;80;50;Clear Body
Metagross2;1008;105;110;110;Clear Body
Regirock2;1009;50;100;50;Clear Body
Regice2;1010;100;200;50;Clear Body
Registeel2;1011;75;150;50;Clear Body
Latias2;1012;140;150;110;Levitate
Latios2;1013;160;120;110;Levitate
Kyogre2;1014;180;160;90;Drizzle
Groudon2;1015;150;90;90;Drought
Rayquaza2;1016;180;100;115;Air Lock
Jirachi2;1017;100;100;100;Serene Grace
Deoxys2;1018;95;90;180;Pressure
Turtwig2;1019;45;55;31;Overgrow
Grotle2;1020;55;65;36;Overgrow
Torterra2;1021;75;85;56;Overgrow
Chimchar2;1022;58;44;61;Blaze
Monferno2;1023;78;52;81;Blaze
Infernape2;1024;104;71;108;Blaze
Piplup2;1025;61;56;40;Torrent
Prinplup2;1026;81;76;50;Torrent
Empoleon2;1027;111;101;60;Torrent
Starly2;1028;30;30;60;Keen Eye
Staravia2;1029;40;40;80;Intimidate
Staraptor2;1030;50;60;100;Intimidate
Bidoof2;1031;35;40;31;Simple
Bibarel2;1032;55;60;71;Simple
Kricketot2;1033;25;41;25;Shed Skin
Kricketune2;1034;55;51;65;Swarm
Shinx2;1035;40;34;45;Rivalry
Luxio2;1036;60;49;60;Rivalry
Luxray2;1037;95;79;70;Rivalry
Budew2;1038;50;70;55;Natural Cure
Roserade2;1039;125;105;90;Natural Cure
Cranidos2;1040;30;30;58;Mold Breaker
Rampardos2;1041;65;50;58;Mold Breaker
Shieldon2;1042;42;88;30;Sturdy
Bastiodon2;1043;47;138;30;Sturdy
Burmy2;1044;29;45;36;Shed Skin
Wormadam2;1045;69;95;36;Anticipation
Mothim2;1046;94;50;66;Swarm
Combee2;1047;30;42;70;Honey Gather
Vespiquen2;1048;80;102;40;Pressure
Pachirisu2;1049;45;90;95;Run Away
Buizel2;1050;60;30;85;Swift Swim
Floatzel2;1051;85;50;115;Swift Swim
Cherubi2;1052;62;53;35;Chlorophyll
Cherrim2;1053;87;78;85;Flower Gift
Shellos2;1054;57;62;34;Sticky Hold
Gastrodon2;1055;92;82;39;Sticky Hold
Ambipom2;1056;60;66;115;Technician
Drifloon2;1057;60;44;70;Aftermath
Drifblim2;1058;90;54;80;Aftermath
Buneary2;1059;44;56;85;Run Away
Lopunny2;1060;54;96;135;Cute Charm
Mismagius2;1061;105;105;105;Levitate
Honchkrow2;1062;105;52;71;Insomnia
Glameow2;1063;42;37;85;Limber
Purugly2;1064;64;59;112;Thick Fat
Chingling2;1065;65;50;45;Levitate
Stunky2;1066;41;41;74;Stench
Skuntank2;1067;71;61;84;Stench
Bronzor2;1068;24;86;23;Levitate
Bronzong2;1069;79;116;33;Levitate
Bonsly2;1070;10;45;10;Sturdy
Mime Jr.2;1071;70;90;60;Soundproof
Happiny2;1072;15;65;30;Natural Cure
Chatot2;1073;92;42;91;Keen Eye
Spiritomb2;1074;92;108;35;Pressure
Gible2;1075;40;45;42;Sand Veil
Gabite2;1076;50;55;82;Sand Veil
Garchomp2;1077;120;95;92;Sand Veil
Munchlax2;1078;40;85;5;Pickup
Riolu2;1079;35;40;60;Steadfast
Lucario2;1080;140;70;112;Steadfast
Hippopotas2;1081;38;42;32;Sand Stream
Hippowdon2;1082;68;72;47;Sand Stream
Skorupi2;1083;30;55;65;Battle Armor
Drapion2;1084;60;75;95;Battle Armor
Croagunk2;1085;61;40;50;Anticipation
Toxicroak2;1086;86;65;85;Anticipation
Carnivine2;1087;90;72;46;Levitate
Finneon2;1088;49;61;66;Swift Swim
Lumineon2;1089;69;86;91;Swift Swim
Mantyke2;1090;60;120;50;Swift Swim
Snover2;1091;62;60;40;Snow Warning
Abomasnow2;1092;132;105;30;Snow Warning
Weavile2;1093;45;85;125;Pressure
Magnezone2;1094;130;90;60;Magnet Pull
Lickilicky2;1095;80;95;50;Own Tempo
Rhyperior2;1096;55;55;40;Lightningrod
Tangrowth2;1097;110;50;50;Chlorophyll
Electivire2;1098;95;85;95;Motor Drive
Magmortar2;1099;125;95;83;Flame Body
Togekiss2;1100;120;115;80;Hustle
Yanmega2;1101;116;56;95;Speed Boost
Leafeon2;1102;60;65;95;Leaf Guard
Glaceon2;1103;130;95;65;Snow Cloak
Gliscor2;1104;45;75;95;Hyper Cutter
Mamoswine2;1105;70;60;80;Oblivious
Porygon-Z2;1106;135;75;90;Adaptability
Gallade2;1107;65;115;110;Steadfast
Probopass2;1108;75;150;40;Sturdy
Dusknoir2;1109;65;135;45;Pressure
Froslass2;1110;80;70;110;Snow Cloak
Rotom2;1111;105;107;86;Levitate
Uxie2;1112;75;130;95;Levitate
Mesprit2;1113;105;105;80;Levitate
Azelf2;1114;125;70;115;Levitate
Dialga2;1115;150;100;90;Pressure
Palkia2;1116;150;120;100;Pressure
Heatran2;1117;130;106;77;Flash Fire
Regigigas2;1118;80;110;100;Slow Start
Giratina2;1119;120;100;90;Pressure
Cresselia2;1120;75;130;85;Levitate
Phione2;1121;80;80;80;Hydration
Manaphy2;1122;100;100;100;Hydration
Darkrai2;1123;135;90;125;Bad Dreams
Shaymin2;1124;120;75;127;Natural Cure
Arceus2;1125;120;120;120;Multitype
Victini2;1126;100;100;100;Victory Star
Snivy2;1127;45;55;63;Overgrow
Servine2;1128;60;75;83;Overgrow
Serperior2;1129;75;95;113;Overgrow
Tepig2;1130;45;45;45;Blaze
Pignite2;1131;70;55;55;Blaze
Emboar2;1132;100;65;65;Blaze
Oshawott2;1133;63;45;45;Torrent
Dewott2;1134;83;60;60;Torrent
Samurott2;1135;108;70;70;Torrent
Patrat2;1136;35;39;42;Run Away
Watchog2;1137;60;69;77;Illuminate
Lillipup2;1138;25;45;55;Vital Spirit
Herdier2;1139;35;65;60;Intimidate
Stoutland2;1140;45;90;80;Intimidate
Purrloin2;1141;50;37;66;Limber
Liepard2;1142;88;50;106;Limber
Pansage2;1143;53;48;64;Gluttony
Simisage2;1144;98;63;101;Gluttony
Pansear2;1145;53;48;64;Gluttony
Simisear2;1146;98;63;101;Gluttony
Panpour2;1147;53;48;64;Gluttony
Simipour2;1148;98;63;101;Gluttony
Munna2;1149;67;55;24;Forewarn
Musharna2;1150;107;95;29;Forewarn
Pidove2;1151;36;30;43;Big Pecks
Tranquill2;1152;50;42;65;Big Pecks
Unfezant2;1153;65;55;93;Big Pecks
Blitzle2;1154;50;32;76;Lightningrod
Zebstrika2;1155;80;63;116;Lightningrod
Roggenrola2;1156;25;25;15;Sturdy
Boldore2;1157;50;40;20;Sturdy
Gigalith2;1158;60;80;25;Sturdy
Woobat2;1159;55;43;72;Unaware
Swoobat2;1160;77;55;114;Unaware
Drilbur2;1161;30;45;68;Sand Rush
Excadrill2;1162;50;65;88;Sand Rush
Audino2;1163;80;126;50;Healer
Timburr2;1164;25;35;35;Guts
Gurdurr2;1165;40;50;40;Guts
Conkeldurr2;1166;55;65;45;Guts
Tympole2;1167;50;40;64;Swift Swim
Palpitoad2;1168;65;55;69;Swift Swim
Seismitoad2;1169;85;75;74;Swift Swim
Throh2;1170;30;85;45;Guts
Sawk2;1171;30;75;85;Sturdy
Sewaddle2;1172;40;60;42;Swarm
Swadloon2;1173;50;80;42;Leaf Guard
Leavanny2;1174;70;80;92;Swarm
Venipede2;1175;30;39;57;Poison Point
Whirlipede2;1176;40;79;47;Poison Point
Scolipede2;1177;55;69;112;Poison Point
Cottonee2;1178;37;50;66;Prankster
Whimsicott2;1179;77;75;116;Prankster
Petilil2;1180;70;50;30;Chlorophyll
Lilligant2;1181;110;75;90;Chlorophyll
Basculin2;1182;80;55;98;Reckless
Sandile2;1183;35;35;65;Intimidate
Krokorok2;1184;45;45;74;Intimidate
Krookodile2;1185;65;70;92;Intimidate
Darumaka2;1186;15;45;50;Hustle
Darmanitan2;1187;140;105;55;Sheer Force
Maractus2;1188;106;67;60;Water Absorb
Dwebble2;1189;35;35;55;Sturdy
Crustle2;1190;65;75;45;Sturdy
Scraggy2;1191;35;70;48;Shed Skin
Scrafty2;1192;45;115;58;Shed Skin
Sigilyph2;1193;103;80;97;Wonder Skin 
Yamask2;1194;55;65;30;Mummy
Cofagrigus2;1195;95;105;30;Mummy
Tirtouga2;1196;53;45;22;Solid Rock
Carracosta2;1197;83;65;32;Solid Rock
Archen2;1198;74;45;70;Defeatist
Archeops2;1199;112;65;110;Defeatist
Trubbish2;1200;40;62;65;Stench
Garbodor2;1201;60;82;75;Stench
Zorua2;1202;80;40;65;Illusion
Zoroark2;1203;120;60;105;Illusion
Minccino2;1204;40;40;75;Cute Charm
Cinccino2;1205;65;60;115;Cute Charm
Gothita2;1206;55;65;45;Frisk
Gothorita2;1207;75;85;55;Frisk
Gothitelle2;1208;95;110;65;Frisk
Solosis2;1209;105;50;20;Overcoat
Duosion2;1210;125;60;30;Overcoat
Reuniclus2;1211;125;85;30;Overcoat
Ducklett2;1212;44;50;55;Keen Eye
Swanna2;1213;87;63;98;Keen Eye
Vanillite2;1214;65;60;44;Ice Body
Vanillish2;1215;80;75;59;Ice Body
Vanilluxe2;1216;110;95;79;Ice Body
Deerling2;1217;40;50;75;Chlorophyll
Sawsbuck2;1218;60;70;95;Chlorophyll
Emolga2;1219;75;60;103;Static
Karrablast2;1220;40;45;60;Swarm
Escavalier2;1221;60;105;20;Swarm
Foongus2;1222;55;55;15;Effect Spore
Amoonguss2;1223;85;80;30;Effect Spore
Frillish2;1224;65;85;40;Water Absorb
Jellicent2;1225;85;105;60;Water Absorb
Alomomola2;1226;40;45;65;Healer
Joltik2;1227;57;50;65;Compoundeyes
Galvantula2;1228;97;60;108;Compoundeyes
Ferroseed2;1229;24;86;10;Iron Barbs
Ferrothorn2;1230;54;116;20;Iron Barbs
Klink2;1231;45;60;30;Plus
Klang2;1232;70;85;50;Plus
Klinklang2;1233;70;85;90;Plus
Tynamo2;1234;45;40;60;Levitate
Eelektrik2;1235;75;70;40;Levitate
Eelektross2;1236;105;80;50;Levitate
Elgyem2;1237;85;55;30;Telepathy
Beheeyem2;1238;125;95;40;Telepathy
Litwick2;1239;65;55;20;Flash Fire
Lampent2;1240;95;60;55;Flash Fire
Chandelure2;1241;145;90;80;Flash Fire
Axew2;1242;30;40;57;Rivalry
Fraxure2;1243;40;50;67;Rivalry
Haxorus2;1244;60;70;97;Rivalry
Cubchoo2;1245;60;40;40;Snow Cloak
Beartic2;1246;70;80;50;Snow Cloak
Cryogonal2;1247;95;135;105;Levitate
Shelmet2;1248;40;65;25;Hydration
Accelgor2;1249;100;60;145;Hydration
Stunfisk2;1250;81;99;32;Static
Mienfoo2;1251;55;50;65;Inner Focus
Mienshao2;1252;95;60;105;Inner Focus
Druddigon2;1253;60;90;48;Rough Skin
Golett2;1254;35;50;35;Iron Fist
Golurk2;1255;55;80;55;Iron Fist
Pawniard2;1256;40;40;60;Defiant
Bisharp2;1257;60;70;70;Defiant
Bouffalant2;1258;40;95;55;Reckless
Rufflet2;1259;37;50;60;Keen Eye
Braviary2;1260;57;75;80;Keen Eye
Vullaby2;1261;45;65;60;Big Pecks
Mandibuzz2;1262;55;95;80;Big Pecks
Heatmor2;1263;105;66;65;Gluttony
Durant2;1264;48;48;109;Swarm
Deino2;1265;45;50;38;Hustle
Zweilous2;1266;65;70;58;Hustle
Bulbasaur3;1267;65;65;45;Overgrow
Ivysaur3;1268;80;80;60;Overgrow
Venusaur3;1269;122;120;80;Overgrow
Charmander3;1270;60;50;65;Blaze
Charmeleon3;1271;80;65;80;Blaze
Charizard3;1272;159;115;100;Blaze
Squirtle3;1273;50;64;43;Torrent
Wartortle3;1274;65;80;58;Torrent
Blastoise3;1275;135;115;78;Torrent
Caterpie3;1276;20;20;45;Shield Dust
Metapod3;1277;25;25;30;Shed Skin
Butterfree3;1278;90;80;70;Compoundeyes
Weedle3;1279;20;20;50;Shield Dust
Kakuna3;1280;25;25;35;Shed Skin
Beedrill3;1281;15;80;145;Swarm
Pidgey3;1282;35;35;56;Keen Eye
Pidgeotto3;1283;50;50;71;Keen Eye
Pidgeot3;1284;135;80;121;Keen Eye
Rattata3;1285;25;35;72;Run Away
Raticate3;1286;40;80;77;Run Away
Spearow3;1287;31;31;70;Keen Eye
Fearow3;1288;61;61;100;Keen Eye
Ekans3;1289;40;54;55;Intimidate
Arbok3;1290;65;79;80;Intimidate
Pikachu3;1291;50;50;90;Static
Raichu3;1292;95;85;110;Static
Sandshrew3;1293;10;35;40;Sand Veil
Sandslash3;1294;25;65;65;Sand Veil
Nidoran-h3;1295;40;40;41;Poison Point
Nidorina3;1296;55;55;56;Poison Point
Nidoqueen3;1297;75;85;76;Poison Point
Nidoran-m3;1298;40;40;50;Poison Point
Nidorino3;1299;55;55;65;Poison Point
Nidoking3;1300;85;75;85;Poison Point
Clefairy3;1301;60;65;35;Cute Charm
Clefable3;1302;95;90;60;Cute Charm
Vulpix3;1303;50;65;65;Flash Fire
Ninetales3;1304;81;100;109;Flash Fire
Jigglypuff3;1305;45;25;20;Cute Charm
Wigglytuff3;1306;85;50;45;Cute Charm
Zubat3;1307;30;40;55;Inner Focus
Golbat3;1308;65;75;90;Inner Focus
Oddish3;1309;75;65;30;Chlorophyll
Gloom3;1310;85;75;40;Chlorophyll
Vileplume3;1311;110;90;50;Chlorophyll
Paras3;1312;45;55;25;Effect Spore
Parasect3;1313;60;80;30;Effect Spore
Venonat3;1314;40;55;45;Compoundeyes
Venomoth3;1315;90;75;90;Shield Dust
Diglett3;1316;35;45;90;Sand Veil
Dugtrio3;1317;50;70;110;Sand Veil
Meowth3;1318;50;40;90;Pickup
Persian3;1319;75;65;115;Limber
Psyduck3;1320;65;50;55;Damp
Golduck3;1321;95;80;85;Damp
Mankey3;1322;35;45;70;Vital Spirit
Primeape3;1323;60;70;95;Vital Spirit
Growlithe3;1324;70;50;60;Intimidate
Arcanine3;1325;100;80;95;Intimidate
Poliwag3;1326;40;40;90;Water Absorb
